circrna,N1,N2,N3,N4,N5,T1,T2,T3,T4,T5
chr2:97907003-97915382(+),2.5713560513,3.0428815803,2.0285877202,0,3.1817573342,0,0,0,0,0
chr8:17188659-17230749(-),0,0,2.0285877202,0,0,0,0,0,0,0
chr12:121002875-121004783(+),0,4.0571754404,0,3.9840671921,1.0605857781,0,0,0,0,0
chr18:51797730-51800460(+),5.1427121026,1.0142938601,3.0428815803,16.6002799671,3.1817573342,0,0,0,0,0
chr7:38313836-38314012(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr3:47139445-47144913(-),11.5711022309,4.0571754404,0,5.9761007882,1.0605857781,0,0,0,0,0
chr18:18511094-18517716(-),0,0,0,0,0,0,0,2.0285877202,0,0
chr1:121484227-121485245(-),0,0,0,0,0,0,5.0714693005,8.1143508807,0,0
chr7:62088344-62088685(+),0,0,0,0,0,0,0,2.0285877202,0,0
chr10:8723557-8723776(+),0,0,0,0,0,0,0,5.0714693005,0,0
chr1:240990398-241033419(-),0,6.0857631605,3.0428815803,7.9681343842,2.1211715561,0,0,0,0,0
chr17:489510-531471(-),0,0,0,0,2.1211715561,0,0,0,0,0
chr7:115127217-115127370(-),0,0,0,0,0,0,0,0,4.0571754404,0
chr5:18424693-18426084(+),0,0,0,0,0,0,0,2.0285877202,0,0
chr3:67922325-67922535(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr9:121408070-121408280(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr5:147394314-147394484(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr4:87614740-87622954(+),1.2856780257,4.0571754404,7.1000570206,1.3280223974,4.2423431122,0,0,0,0,0
chrX:17086525-17121902(+),1.2856780257,0,2.0285877202,0,1.0605857781,0,0,0,0,0
chr12:123661235-123682881(+),0,2.0285877202,0,0,0,0,0,0,0,0
chr3:131708218-131710434(-),0,0,0,0,0,0,0,3.0428815803,0,0
chr3:161315972-161316160(+),0,0,0,0,0,0,0,0,0,19.2715833417
chr1:67098753-67109402(+),0,0,0,3.3200559934,3.1817573342,0,0,0,0,0
chr1:201491134-201491474(+),0,0,0,0,0,0,0,3.0428815803,0,0
chr2:24046128-24046439(-),2.5713560513,3.0428815803,1.0142938601,10.624179179,5.3029288903,0,0,0,0,0
chr15:40314720-40322657(+),1.2856780257,0,2.0285877202,0,0,0,0,0,0,0
chr9:111795587-111835718(-),0,0,0,3.9840671921,0,0,0,0,0,0
chr6:42383401-42383643(+),0,0,0,0,0,0,0,0,0,21.3001710619
chr19:15646440-15646592(+),0,0,0,0,0,0,0,3.0428815803,0,0
chr2:68753193-68772444(+),0,0,0,0,3.1817573342,0,0,0,0,0
chr7:38188697-38188864(-),0,0,0,0,0,0,0,0,2.0285877202,0
chr7:50771518-50773020(-),1.2856780257,1.0142938601,3.0428815803,0,4.2423431122,0,0,0,0,0
chr6:34059660-34101636(-),0,1.0142938601,2.0285877202,0,0,0,0,0,0,0
chr15:51204275-51223168(+),0,0,4.0571754404,0,0,0,0,0,0,0
chr8:46885405-46885915(+),0,0,0,0,0,0,4.0571754404,0,0,0
chr5:37225800-37232465(-),0,0,0,0,0,0,0,0,0,2.0285877202
chr17:21432283-21438799(-),0,2.0285877202,0,0,1.0605857781,0,0,0,0,0
chr9:98431619-98432167(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr1:35472152-35476111(+),0,0,0,0,0,0,0,0,0,8.1143508807
chr5:167298675-167303200(+),2.5713560513,0,0,0,0,0,0,0,0,0
chr13:75911057-75936743(-),0,0,2.0285877202,0,0,0,0,0,0,0
chr18:21860806-21946930(-),0,0,2.0285877202,0,0,0,0,0,0,0
chr7:20783302-20790009(+),0,0,0,0,0,2.0285877202,0,0,0,0
chrX:95993989-95994163(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr4:177077230-177081277(+),0,2.0285877202,0,0,1.0605857781,0,0,0,0,0
chr3:169831148-169854453(-),0,0,1.0142938601,2.6560447947,0,0,0,0,0,0
chr6:6362416-6369388(-),0,3.0428815803,4.0571754404,4.6480783908,0,0,0,0,0,0
chr4:36902233-36902549(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr17:7480374-7481234(+),0,0,3.0428815803,0,0,0,0,0,0,0
chr7:107864169-107880614(-),1.2856780257,0,1.0142938601,0,2.1211715561,0,0,0,0,0
chr8:141712669-141716304(-),0,1.0142938601,1.0142938601,3.3200559934,0,0,0,0,0,0
chr12:50531511-50537840(-),0,0,0,5.3120895895,0,0,0,0,0,0
chr14:104219337-104224088(-),1.2856780257,0,2.0285877202,3.3200559934,0,0,0,0,0,0
chr15:93811487-93811638(-),0,0,0,0,0,0,0,4.0571754404,0,0
chr11:32824423-32824760(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr19:38834220-38835008(+),0,2.0285877202,0,0.6640111987,0,0,0,0,0,0
chr15:25513476-25516681(+),0,2.0285877202,0,0,0,0,0,0,0,0
chr9:79829245-79842401(+),0,6.0857631605,4.0571754404,7.9681343842,12.7270293367,0,0,0,0,0
chr1:92798948-92811471(+),17.9994923591,21.3001710619,16.2287017615,27.8884703448,15.9087866709,0,0,0,0,0
chrX:117718698-117724265(+),2.5713560513,0,0,0,0,0,0,0,0,0
chr4:20457680-20458052(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr15:52433337-52446273(-),0,0,0,2.6560447947,0,0,0,0,0,0
chrM:6558-9427(-),0,0,2.0285877202,0,0,0,0,0,0,0
chr12:80603193-80616025(+),0,2.0285877202,1.0142938601,0,0,0,0,0,0,0
chr8:123360152-123360336(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr3:133921574-133930451(-),0,2.0285877202,0,1.9920335961,0,0,0,0,0,0
chr15:35219236-35231014(-),3.857034077,0,0,0,0,0,0,0,0,0
chr14:94008812-94009042(+),10.2854242052,5.0714693005,3.0428815803,9.9601679803,2.1211715561,0,0,0,0,0
chr10:69726440-69773943(-),1.2856780257,8.1143508807,2.0285877202,7.3041231855,2.1211715561,0,0,0,0,0
chr2:225360549-225365204(-),0,2.0285877202,0,0,0,0,0,0,0,0
chr1:194902645-194903405(-),0,0,0,0,0,0,0,0,0,8.1143508807
chr11:108186550-108188248(+),0,0,0,5.3120895895,0,0,0,0,0,0
chr7:63943958-63944144(-),0,0,0,0,0,0,6.0857631605,0,0,0
chr8:46844872-46853701(+),0,0,0,0,0,1.0142938601,0,1.0142938601,0,0
chr12:115792463-115792693(+),0,0,0,0,0,0,0,6.0857631605,0,0
chr5:114572087-114588952(-),0,0,2.0285877202,0,0,0,0,0,0,0
chr15:22962167-22962424(-),0,0,0,0,0,0,3.0428815803,0,0,0
chr2:136432902-136467801(+),1.2856780257,3.0428815803,0,3.3200559934,1.0605857781,0,0,0,0,0
chrM:456-4927(+),0,0,0,0,0,0,0,0,0,6.0857631605
chr7:11147495-11155315(-),0,0,0,0,0,0,0,0,0,16.2287017615
chr14:47342636-47351424(-),0,2.0285877202,0,0,0,0,0,0,0,0
chr2:48732703-48738607(+),0,0,2.0285877202,0,0,0,0,0,0,0
chr14:102797959-102802175(+),0,0,2.0285877202,0,0,0,0,0,0,0
chr3:175473091-175473241(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr20:41407214-41408390(-),0,0,2.0285877202,0,0,0,0,0,0,0
chr1:237538017-237580423(+),1.2856780257,0,1.0142938601,1.9920335961,0,0,0,0,0,0
chrX:70587904-70644088(+),0,3.0428815803,0,0,0,0,0,0,0,0
chr18:18512256-18515980(-),0,0,0,0,0,0,0,0,4.0571754404,0
chr9:11541422-11541587(-),0,0,0,0,0,0,3.0428815803,0,0,0
chr6:76368978-76376657(+),0,0,2.0285877202,0,0,0,0,0,0,0
chr3:74311649-74312136(+),0,0,0,0,0,3.0428815803,0,0,0,0
chr14:44649027-44649249(+),0,0,0,0,0,0,0,0,0,2.0285877202
chr14:57208964-57209113(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr13:48916735-48923159(+),0,2.0285877202,0,0,1.0605857781,0,0,0,0,0
chr21:27326904-27328069(-),3.857034077,1.0142938601,2.0285877202,3.3200559934,1.0605857781,0,0,0,0,0
chr1:96572974-96574147(-),0,0,0,0,0,2.0285877202,0,0,0,0
chr2:55589444-55602019(-),0,0,0,1.9920335961,3.1817573342,0,0,0,0,0
chr11:132999627-132999797(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr1:151641484-151641674(+),0,0,0,0,0,0,3.0428815803,0,0,0
chr7:80434955-80447734(-),0,0,0,3.3200559934,0,0,0,0,0,0
chr18:18619433-18624147(-),0,0,3.0428815803,0,0,0,0,0,0,0
chr1:235956803-235964397(-),1.2856780257,2.0285877202,1.0142938601,0,1.0605857781,0,0,0,0,0
chr22:41568503-41569788(+),0,1.0142938601,0,0.6640111987,2.1211715561,0,0,0,0,0
chr21:30701808-30702014(+),2.5713560513,0,0,0,0,0,0,0,0,0
chr19:39567220-39567585(+),0,0,0,0,0,3.0428815803,0,0,0,0
chr3:44434347-44442826(+),0,0,2.0285877202,0,0,0,0,0,0,0
chr9:88589882-88611492(+),0,0,0,0,2.1211715561,0,0,0,0,0
chrY:1420395-1452771(-),0,0,0,0,0,0,0,0,4.0571754404,0
chr8:71071740-71075089(-),1.2856780257,9.1286447408,3.0428815803,5.9761007882,1.0605857781,0,0,0,0,0
chr11:34978931-35006275(+),1.2856780257,0,2.0285877202,0,1.0605857781,0,0,0,0,0
chr2:85549769-85553862(-),0,0,0,3.3200559934,0,0,0,0,0,0
chr15:72837161-72848248(+),0,3.0428815803,0,4.6480783908,0,0,0,0,0,0
chr2:53520816-53521665(-),0,0,0,0,0,0,0,7.1000570206,0,0
chr12:122181535-122190129(+),0,0,0,0,3.1817573342,0,0,0,0,0
chr19:13934117-13934324(+),0,0,0,0,0,0,0,2.0285877202,0,0
chr3:141900303-141917775(-),1.2856780257,2.0285877202,0,0,0,0,0,0,0,0
chr3:24338717-24378862(-),7.7140681539,13.1858201812,6.0857631605,5.3120895895,1.0605857781,0,0,0,0,0
chr2:32660564-32679010(+),1.2856780257,3.0428815803,0,0,0,0,0,0,0,0
chr6:56496009-56501450(-),0,1.0142938601,0,0,4.2423431122,0,0,0,0,0
chr3:145030945-145031297(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr10:42394878-42396931(+),0,0,0,0,0,4.0571754404,0,0,0,0
chr16:70348805-70350007(+),2.5713560513,2.0285877202,0,0,0,0,0,0,0,0
chr3:130649260-130660543(+),10.2854242052,2.0285877202,5.0714693005,7.9681343842,1.0605857781,0,0,0,0,0
chr9:125719290-125782738(+),6.4283901283,3.0428815803,6.0857631605,0,0,0,0,0,0,0
chr11:106849345-106856857(-),12.8567802565,12.1715263211,18.2572894816,25.8964367487,12.7270293367,0,0,0,0,0
chr4:71691074-71697436(-),0,2.0285877202,0,0,0,0,0,0,0,0
chr11:47744528-47758292(-),0,3.0428815803,0,0,0,0,0,0,0,0
chr16:6792202-6792401(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr5:154214185-154217738(-),2.5713560513,0,0,0,0,0,0,0,0,0
chrX:120942371-120943204(-),0,0,0,0,0,2.0285877202,0,0,0,0
chr8:98698896-98703416(+),2.5713560513,2.0285877202,2.0285877202,0,4.2423431122,0,0,0,0,0
chr5:149607755-149610943(-),2.5713560513,2.0285877202,13.1858201812,13.2802239737,9.5452720026,0,0,0,0,0
chrM:7800-8213(-),0,0,0,0,0,6.0857631605,2.0285877202,0,2.0285877202,0
chr14:52994739-52994976(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr12:111923075-111993723(-),2.5713560513,0,0,0,1.0605857781,0,0,0,0,0
chr1:180756889-180794480(+),0,0,0,0,3.1817573342,0,0,0,0,0
chr19:34552858-34553043(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr8:124089351-124109681(+),0,0,0,4.6480783908,0,0,0,0,0,0
chr20:50329505-50346517(-),1.2856780257,5.0714693005,3.0428815803,0,4.2423431122,0,0,0,0,0
chr2:203817282-203826149(+),1.2856780257,1.0142938601,2.0285877202,0,2.1211715561,0,0,0,0,0
chr1:85121515-85136991(-),3.857034077,4.0571754404,4.0571754404,3.9840671921,4.2423431122,0,0,0,0,0
chr4:114452372-114469885(-),0,0,0,4.6480783908,0,0,0,0,0,0
chr1:35928222-35944813(-),0,2.0285877202,0,0,0,0,0,0,0,0
chr6:70034764-70071404(+),0,2.0285877202,0,0,0,0,0,0,0,0
chr1:210499728-210500734(+),0,0,0,0,0,0,0,3.0428815803,0,0
chr4:46305477-46314733(-),0,5.0714693005,1.0142938601,2.6560447947,4.2423431122,0,0,0,0,0
chr16:69404386-69406258(-),24.4278824874,20.2858772018,9.1286447408,59.7610078817,19.0905440051,0,0,0,0,0
chr16:17221523-17235226(-),0,0,0,1.9920335961,0,0,0,0,0,0
chr2:97312975-97313264(+),0,0,0,0,0,0,3.0428815803,0,0,0
chr4:128904094-128942393(+),2.5713560513,1.0142938601,2.0285877202,3.3200559934,3.1817573342,0,0,0,0,0
chr19:10273343-10277361(-),2.5713560513,0,0,0,0,0,0,0,0,0
chr17:42754403-42754577(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr5:70343833-70344676(-),0,0,1.0142938601,5.3120895895,2.1211715561,0,0,0,0,0
chr13:75498200-75498786(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr21:45451972-45472357(+),2.5713560513,0,0,0,0,0,0,0,0,0
chrX:17040246-17080655(+),0,0,5.0714693005,0,0,0,0,0,0,0
chr10:134253144-134253444(-),0,0,0,0,0,0,0,0,0,4.0571754404
chr2:24098699-24108699(-),3.857034077,0,2.0285877202,0,1.0605857781,0,0,0,0,0
chrM:14065-14349(-),0,0,0,0,0,1.0142938601,2.0285877202,0,0,0
chr7:63981442-64004810(-),0,2.0285877202,2.0285877202,0,0,0,0,0,0,0
chr11:90278651-90278911(+),0,0,0,0,0,0,0,2.0285877202,0,0
chr5:70818116-70828254(+),1.2856780257,1.0142938601,0,5.3120895895,1.0605857781,0,0,0,0,0
chr4:42487513-42546003(-),1.2856780257,5.0714693005,4.0571754404,0,2.1211715561,0,0,0,0,0
chr1:211952260-211966532(-),8.9997461796,12.1715263211,11.157232461,18.5923135632,11.6664435587,0,0,0,0,0
chr16:2648635-2648806(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr7:100273800-100274422(+),0,0,0,0,2.1211715561,0,0,0,0,0
chr9:88437795-88444521(+),6.4283901283,1.0142938601,5.0714693005,0,0,0,0,0,0,0
chr3:170887830-170888031(+),0,0,0,0,0,0,3.0428815803,0,0,0
chr16:23424769-23430148(-),0,0,0,0,2.1211715561,0,0,0,0,0
chr1:121484389-121485407(-),0,0,0,0,0,4.0571754404,1.0142938601,1.0142938601,0,0
chr9:131001724-131004624(+),3.857034077,0,0,0,0,0,0,0,0,0
chr2:200233328-200298237(-),39.8560187952,52.7432807247,57.8147500252,63.7450750738,57.2716320153,0,0,0,0,0
chr2:197004344-197021375(-),0,0,0,0,2.1211715561,0,0,0,0,0
chr7:140600485-140601675(+),0,0,0,0,0,0,0,4.0571754404,0,0
chr19:7122625-7123000(-),2.5713560513,6.0857631605,0,0,0,0,0,0,0,0
chr1:228705368-228705569(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr4:158233831-158242751(+),0,2.0285877202,0,0,0,0,0,0,0,0
chr10:93185038-93221941(+),0,2.0285877202,0,3.3200559934,2.1211715561,0,0,0,0,0
chr3:132433929-132438674(-),0,0,0,6.6401119869,0,0,0,0,0,0
chr1:170152530-170152739(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr9:19328028-19337670(+),0,2.0285877202,0,0,0,0,0,0,0,0
chr15:27941553-27942110(+),0,0,0,0,0,0,0,3.0428815803,0,0
chr8:108858433-108858604(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr15:30018583-30026586(-),2.5713560513,0,0,0,0,0,0,0,0,0
chr2:238933983-238940895(+),0,4.0571754404,2.0285877202,6.6401119869,4.2423431122,0,0,0,0,0
chr6:69640451-69685236(+),0,0,3.0428815803,0,0,0,0,0,0,0
chr1:108263651-108267651(-),0,0,0,0,0,0,0,3.0428815803,0,0
chr7:91637619-91637939(-),0,0,0,0,0,0,0,0,2.0285877202,0
chr16:46419831-46431890(+),0,0,0,0,0,0,0,0,2.0285877202,0
chr19:22395310-22395475(+),0,0,0,0,0,0,0,0,8.1143508807,0
chr10:96201653-96234540(+),12.8567802565,11.157232461,10.1429386009,36.5206159277,9.5452720026,0,0,0,0,0
chr19:37689841-37693288(-),0,2.0285877202,0,0,0,0,0,0,0,0
chr1:99609426-99609594(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr10:126370176-126395456(-),0,3.0428815803,0,0,3.1817573342,0,0,0,0,0
chrX:10534928-10535643(-),0,0,2.0285877202,0,0,0,0,0,0,0
chrX:18528940-18606263(+),0,0,0,5.3120895895,0,0,0,0,0,0
chr5:154890551-154890976(+),0,0,0,0,0,0,0,0,2.0285877202,0
chr2:85846343-85848702(+),0,0,0,2.6560447947,0,0,0,0,0,0
chrX:100363408-100363858(+),0,0,0,0,0,0,0,0,0,2.0285877202
chr16:11988811-11993080(-),0,2.0285877202,0,0,0,0,0,0,0,0
chr1:89401782-89420908(-),0,0,2.0285877202,0,0,0,0,0,0,0
chrM:13430-14519(-),0,0,0,0,0,0,0,0,3.0428815803,0
chr6:85555094-85555421(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr18:43002365-43002530(-),0,0,0,0,0,2.0285877202,0,0,0,0
chr9:111956500-111962614(-),0,0,4.0571754404,0,0,0,0,0,0,0
chr1:222300325-222300564(+),0,0,0,0,0,0,0,0,4.0571754404,0
chr3:48793812-48810541(-),0,0,0,2.6560447947,0,0,0,0,0,0
chr17:78216693-78217381(+),0,0,0,0,0,0,0,4.0571754404,0,0
chr3:130779144-130779333(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr19:28075498-28076706(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr1:6651620-6652108(-),0,2.0285877202,0,0,0,0,0,0,0,0
chr18:19345733-19399607(+),2.5713560513,1.0142938601,0,1.3280223974,3.1817573342,0,0,0,0,0
chr13:43014728-43014880(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr11:55173844-55174080(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr10:42386952-42392791(-),0,0,0,0,0,2.0285877202,0,1.0142938601,0,0
chr7:91622199-91641956(+),0,0,2.0285877202,0,0,0,0,0,0,0
chr18:9588087-9595100(-),1.2856780257,0,0,3.3200559934,1.0605857781,0,0,0,0,0
chr17:58365884-58422969(-),0,1.0142938601,1.0142938601,1.9920335961,0,0,0,0,0,0
chr14:53539315-53570574(-),3.857034077,0,0,0,2.1211715561,0,0,0,0,0
chr5:142504109-142504270(+),0,0,0,0,0,0,0,3.0428815803,0,0
chr3:53338207-53353500(-),0,0,2.0285877202,0,0,0,0,0,0,0
chr10:461540-461910(-),0,0,0,0,0,0,0,0,0,8.1143508807
chr18:9524592-9525849(+),16.7138143335,7.1000570206,15.2144079014,31.2085263382,10.6058577806,0,0,0,0,0
chr12:113834877-113835053(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr3:33109722-33110462(-),15.4281363078,10.1429386009,14.2001140413,32.5365487356,8.4846862245,0,1.0142938601,0,0,0
chr15:77544709-77578846(-),2.5713560513,3.0428815803,1.0142938601,16.6002799671,1.0605857781,0,0,0,1.0142938601,0
chr4:54011500-54011749(-),0,3.0428815803,2.0285877202,0,3.1817573342,0,0,0,0,0
chr11:124456286-124456661(-),0,0,0,0,0,0,3.0428815803,0,0,0
chr10:42385526-42387080(+),0,0,0,0,0,6.0857631605,2.0285877202,0,0,0
chrM:13903-14055(+),0,0,0,0,0,0,0,0,8.1143508807,0
chr6:69640451-69728391(+),0,4.0571754404,0,0,0,0,0,0,0,0
chr7:5516545-5516960(-),0,0,0,0,0,0,3.0428815803,0,0,0
chr11:86778736-86802437(+),15.4281363078,8.1143508807,8.1143508807,21.9123695566,8.4846862245,0,0,0,0,0
chrX:54280392-54282320(+),0,3.0428815803,0,0,0,0,0,0,0,0
chr5:56160561-56161804(+),3.857034077,8.1143508807,0,13.9442351724,3.1817573342,0,0,0,0,0
chr13:33327470-33330094(+),2.5713560513,0,0,0,1.0605857781,0,0,0,0,0
chr4:49281645-49305973(+),0,0,0,0,0,1.0142938601,1.0142938601,0,0,0
chr22:46096162-46136418(+),17.9994923591,13.1858201812,7.1000570206,26.5604479474,8.4846862245,0,0,0,0,0
chr19:34525197-34525573(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr5:76349790-76351421(+),1.2856780257,2.0285877202,0,0,0,0,0,0,0,0
chr17:60629663-60642498(+),1.2856780257,0,1.0142938601,1.3280223974,0,0,0,0,0,0
chr9:110068660-110087285(+),0,0,0,2.6560447947,0,0,0,0,0,0
chr1:756515-756899(+),0,0,0,0,0,0,0,0,0,3.0428815803
chr2:6263805-6264170(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr15:40750650-40754493(+),1.2856780257,0,0,9.2961567816,0,0,0,0,0,0
chr15:67950891-67995746(+),1.2856780257,0,0,1.3280223974,0,0,0,0,0,0
chr1:33409620-33413967(-),0,2.0285877202,0,0,0,0,0,0,0,0
chr20:48744512-48746227(-),2.5713560513,0,0,0,0,0,0,0,0,0
chrX:56816968-56817360(-),0,0,0,0,0,0,0,2.0285877202,0,0
chr2:164523237-164523688(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr1:25666965-25669564(+),8.9997461796,10.1429386009,3.0428815803,1.9920335961,3.1817573342,0,0,0,0,0
chr5:79452492-79452804(-),0,0,2.0285877202,0,0,0,0,0,0,0
chr19:7141688-7143101(-),0,0,0,0,2.1211715561,0,0,0,0,0
chr4:7870349-7873807(-),1.2856780257,2.0285877202,0,7.3041231855,2.1211715561,0,0,0,0,0
chr8:136554897-136594316(-),1.2856780257,0,3.0428815803,0,0,0,0,0,0,0
chr5:146956120-146956411(+),0,0,0,0,0,0,0,2.0285877202,0,0
chr4:186748347-186748904(-),0,0,0,0,0,2.0285877202,0,0,0,0
chr2:26596235-26606215(+),0,0,4.0571754404,5.3120895895,0,0,0,0,0,0
chr17:5388471-5390386(-),0,2.0285877202,0,0,0,0,0,0,0,0
chr9:95018962-95048121(-),0,5.0714693005,0,0,2.1211715561,0,0,0,0,0
chr1:94111389-94111576(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr9:33293678-33295425(+),0,2.0285877202,1.0142938601,0,0,0,0,0,0,0
chr11:78198434-78199970(-),0,0,0,0,0,0,0,0,2.0285877202,0
chr22:47971972-47972137(-),0,0,0,0,0,0,2.0285877202,0,0,0
chr4:49650578-49659247(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr6:128385903-128411137(-),2.5713560513,0,1.0142938601,0,2.1211715561,0,0,0,0,0
chr10:42374810-42382817(+),0,0,0,0,0,0,0,3.0428815803,0,0
chr3:29910349-29941246(+),2.5713560513,0,0,0,0,0,0,0,0,0
chr20:58348334-58349545(-),2.5713560513,2.0285877202,0,0,0,0,0,0,0,0
chr20:21346059-21349228(+),10.2854242052,4.0571754404,5.0714693005,1.3280223974,5.3029288903,0,0,0,0,0
chr2:48573340-48586286(+),0,0,0,1.9920335961,0,0,0,0,0,0
chr15:73468744-73470768(+),0,9.1286447408,2.0285877202,5.3120895895,5.3029288903,0,0,0,0,0
chr7:136935977-136939721(-),8.9997461796,6.0857631605,2.0285877202,5.3120895895,6.3635146684,0,0,0,0,0
chr17:40764093-40765091(+),0,2.0285877202,0,5.9761007882,0,0,0,0,0,0
chr20:39299801-39300829(-),0,0,0,0,0,0,0,0,3.0428815803,0
chr6:69530009-69530195(+),0,0,0,0,0,2.0285877202,0,0,0,0
chr9:114341076-114348445(+),2.5713560513,0,0,0,0,0,0,0,0,0
chr20:18414296-18429713(-),3.857034077,0,0,2.6560447947,0,0,0,0,0,0
chr15:67728209-67732226(-),0,0,0,0,0,5.0714693005,0,0,0,0
chr3:47747899-47777616(-),0,1.0142938601,0,1.9920335961,4.2423431122,0,0,0,0,0
chr6:80877395-80912929(+),0,2.0285877202,0,3.9840671921,0,0,0,0,0,0
chr15:38382367-38385807(-),0,0,0,0,0,0,0,2.0285877202,0,0
chr6:119337912-119345978(-),0,0,0,1.3280223974,1.0605857781,0,0,0,0,0
chr21:38827470-38827624(+),0,0,0,0,0,0,0,2.0285877202,0,0
chr10:78708900-78778857(-),0,0,0,3.3200559934,0,0,0,0,0,0
chr6:532469-619543(-),0,7.1000570206,0,0,1.0605857781,0,0,0,0,0
chr7:63981442-63982878(-),0,4.0571754404,1.0142938601,0,0,0,0,0,0,0
chr7:7273934-7274697(+),1.2856780257,0,2.0285877202,0,0,0,0,0,0,0
chr15:42553156-42560230(-),2.5713560513,4.0571754404,7.1000570206,10.624179179,9.5452720026,0,0,0,0,0
chr1:21569092-21569358(-),0,0,0,0,0,0,0,0,0,9.1286447408
chr5:68862794-68864034(+),1.2856780257,2.0285877202,0,0,1.0605857781,0,0,0,0,0
chr3:23263711-23281592(+),0,0,0,0,0,0,0,3.0428815803,0,0
chr16:34666911-34667211(-),0,0,0,0,0,2.0285877202,0,0,0,0
chr16:63785708-63785858(-),0,0,0,0,0,0,0,0,0,10.1429386009
chr6:81472902-81473238(-),0,0,0,0,0,0,2.0285877202,0,0,0
chrM:11125-12526(+),0,0,0,0,0,0,0,2.0285877202,10.1429386009,0
chr11:2682202-2682414(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr5:125889979-125896816(-),0,0,0,0,2.1211715561,0,0,0,0,0
chr12:68696400-68696652(-),2.5713560513,0,4.0571754404,5.9761007882,4.2423431122,0,0,0,0,0
chr1:54059781-54065951(-),0,3.0428815803,3.0428815803,9.9601679803,12.7270293367,0,0,0,0,0
chr7:18401612-18404196(+),0,0,0,0,0,0,0,6.0857631605,0,0
chr21:15250886-15270427(-),0,0,0,0,0,0,0,3.0428815803,0,0
chr14:35476489-35478037(+),0,0,3.0428815803,0,1.0605857781,0,0,0,0,0
chr11:75562928-75623083(+),2.5713560513,0,0,0,0,0,0,0,0,0
chr11:18010144-18031686(-),3.857034077,0,0,0,0,0,0,0,0,0
chr5:37326003-37328522(-),1.2856780257,4.0571754404,0,0,0,0,0,0,0,0
chr13:28834584-28835595(+),0,2.0285877202,2.0285877202,7.3041231855,0,0,0,0,0,0
chr13:100959446-101020828(+),2.5713560513,0,3.0428815803,0,2.1211715561,0,0,0,0,0
chr4:17816476-17816981(+),0,4.0571754404,0,0,0,0,0,0,0,0
chr17:1778955-1787238(+),0,2.0285877202,0,0,0,0,0,0,0,0
chr17:57808782-57895134(+),0,3.0428815803,0,0,1.0605857781,0,0,0,0,0
chr5:111972025-111972227(-),0,0,0,0,0,0,0,0,2.0285877202,0
chr6:16051787-16052099(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr5:118525403-118573109(+),0,2.0285877202,0,0,0,0,0,0,0,0
chr16:46386197-46409055(+),0,0,0,0,0,0,2.0285877202,0,0,0
chr7:126777269-126778738(-),0,0,0,0,0,0,0,0,0,8.1143508807
chr2:26644156-26654874(-),2.5713560513,0,0,0,0,0,0,0,0,0
chr7:37136224-37172839(-),0,0,4.0571754404,0.6640111987,0,0,0,0,0,0
chr14:26596198-26596528(-),0,0,0,0,0,0,0,0,0,10.1429386009
chr12:21221807-21224136(-),0,0,0,0,0,3.0428815803,0,0,0,0
chrY:13461024-13469163(+),0,0,0,0,0,0,3.0428815803,0,3.0428815803,0
chr15:40018790-40034101(-),0,4.0571754404,0,0,0,0,0,0,0,0
chr14:81961425-81969227(-),0,0,0,6.6401119869,0,0,0,0,0,0
chr10:42385521-42387075(-),0,0,0,0,0,1.0142938601,4.0571754404,0,6.0857631605,0
